split_seed,query_id,query_type,rank,memory_id,memory_type,memory_text,learned_score,is_relevant
17,q00445,4,9,llm_00952,goal,John wants to make a difference off the court through charity and inspiring people.,0.028861906159751302,False
17,q00445,4,10,llm_00556,hobby,"John is inspired by his family, exercise, and spending time with friends.",0.02648002690093241,False
17,q00446,4,1,llm_00613,event,John has worked with a local organization that helps victims of domestic abuse to raise awareness and funds.,0.9914345767369798,True
17,q00446,4,2,llm_00429,family,John has a wife and kids.,0.07138861659532815,False
17,q00446,4,3,llm_00999,goal,John wants to start a foundation and do charity work to make a positive difference.,0.0693715384806348,False
17,q00446,4,4,llm_00953,plan,John is teaming up with a local organization to help disadvantaged kids with sports and school.,0.05892710668704222,False
17,q00446,4,5,llm_00379,goal,John is running a campaign and has been networking to get input.,0.051148961725513975,False
17,q00446,4,6,llm_00524,work,John got promoted to assistant manager at work.,0.04011576678722794,False
17,q00446,4,7,llm_00456,goal,John plans to keep pushing for kids in the community who need help.,0.0385787045128468,False
17,q00446,4,8,llm_00500,goal,John is working on a petition and has been getting back in touch with his buddies to gain support.,0.036777073453067244,False
17,q00446,4,9,llm_01578,plan,John is considering volunteering and going into non-profit work.,0.034228267199991044,False
17,q00446,4,10,llm_00551,goal,John is passionate about improving communities through education and infrastructure.,0.02931781393903469,False
17,q00447,4,1,llm_00369,hobby,Maria volunteers at a homeless shelter.,0.2109259453409789,False
17,q00447,4,2,llm_00378,other,Maria volunteers at a homeless shelter.,0.18731649468649225,False
17,q00447,4,3,llm_00609,event,Maria volunteered at a homeless shelter last week and received a medal.,0.16185410065354283,True
17,q00447,4,4,llm_00424,activity,Maria volunteers at a homeless shelter.,0.145206848960882,False
17,q00447,4,5,llm_00595,hobby,Maria volunteers at a homeless shelter.,0.11870258198522814,False
17,q00447,4,6,llm_00459,event,Maria recently gave talks at the homeless shelter where she volunteers.,0.11364070974690814,False
17,q00447,4,7,llm_00438,work,Maria volunteers at a homeless shelter.,0.0954824145929602,False
17,q00447,4,8,llm_00469,activity,Maria is volunteering at a homeless shelter.,0.08693224723223843,False
17,q00447,4,9,llm_00414,event,Maria participated in a charity event last Friday (around 5 February 2023) and found it rewarding.,0.0686169212102454,False
17,q00447,4,10,llm_00460,work,Maria volunteers at a homeless shelter.,0.0635598253130093,False
17,q00448,4,1,llm_00615,event,Maria got a puppy named Coco two weeks ago.,0.9328813040758727,True
17,q00448,4,2,llm_01317,skill,Audrey learned dog grooming in August 2023.,0.1493753435535032,False
17,q00448,4,3,llm_00616,emotion,Maria's puppy Coco brings her joy and greets her when she comes home.,0.12145009209194524,False
17,q00448,4,4,llm_00513,event,Maria's pet Max recently died.,0.10552833055423584,False
17,q00448,4,5,llm_00414,event,Maria participated in a charity event last Friday (around 5 February 2023) and found it rewarding.,0.08134068612779077,False
17,q00448,4,6,llm_00383,hobby,"Maria enjoys watching movies, hiking, and having game nights with her friends.",0.03523892295480046,False
17,q00448,4,7,llm_01257,education,Audrey is taking a dog training course as of July 2023.,0.0271792568628903,False
17,q00448,4,8,llm_00511,hobby,Maria started volunteering at a local dog shelter once a month.,0.022080750784793532,False
17,q00448,4,9,llm_01260,event,"Audrey had a doggy playdate last Friday (around June 30, 2023).",0.017872230039798535,False
17,q00448,4,10,llm_00428,event,Maria's grandma passed away last week.,0.017206855139963593,False
17,q00450,4,1,llm_00618,event,John went on a camping trip with his dog Max last summer and enjoyed hiking and swimming.,0.9776896495060149,True
17,q00450,4,2,llm_00617,family,John has a dog named Max.,0.3923281507292418,False
17,q00450,4,3,llm_01092,event,John went camping in the Rocky Mountains last year and found it stunning.,0.16888276272100874,False
17,q00450,4,4,llm_00515,event,John recently lost his pet Max.,0.11892223765658032,False
17,q00450,4,5,llm_01053,event,John and his wife just left for a European vacation.,0.1077754332304202,False
17,q00450,4,6,llm_00468,plan,John is planning a trip to the East Coast.,0.08132256595823598,False
17,q00450,4,7,llm_01973,plan,Jolene and her partner plan a camping trip to connect with nature and practice yoga.,0.06893669840158041,False
17,q00450,4,8,llm_01148,event,John visited Italy last month and had a great time.,0.06182041322559554,False
17,q00450,4,9,llm_01055,event,John went on a road trip along the European coastline with his wife recently.,0.058446031867828555,False
17,q00450,4,10,llm_00554,event,John took a family trip last year for his daughter Sara's birthday.,0.04962765815054456,False
17,q00451,4,1,llm_00620,goal,John wants to positively affect people and the world but feels stuck.,0.9814475515409814,False
17,q00451,4,2,llm_00619,emotion,John has been experiencing tough times lately and feels he is not making much of an impact.,0.44575221949932237,True
17,q00451,4,3,llm_01066,health,John has an injury that has made the week tough for him.,0.2020339322198651,False
17,q00451,4,4,llm_01504,emotion,John hates being stuck and not making progress on his work.,0.14551857843790653,False
17,q00451,4,5,llm_01020,goal,John is motivated to keep pushing for his goals.,0.1287781891540401,False
17,q00451,4,6,llm_00621,plan,John is considering joining local organizations or volunteering programs to make a difference.,0.09948715894088904,False
17,q00451,4,7,llm_00552,emotion,John sometimes doubts if he is making a difference in his community work.,0.09895887849207098,False
17,q00451,4,8,llm_01068,preference,John stays motivated by visualizing his goals and success.,0.08555558153791039,False
17,q00451,4,9,llm_01655,emotion,John is going through difficult times.,0.06839445889739855,False
17,q00451,4,10,llm_00936,goal,John wants to keep reaching for new goals.,0.057936590690865465,False
17,q00459,5,1,llm_00410,relationship,"Maria started volunteering to make a difference, inspired by her aunt who believed in volunteering and helped her family when struggling.",0.46060420785336686,True
17,q00459,5,2,llm_00607,preference,John cares about volunteering.,0.43754974973320754,False
17,q00459,5,3,llm_00455,emotion,John found volunteering at the career fair rewarding and was inspired to help kids with lack of resources.,0.42232992144045445,False
17,q00459,5,4,llm_00558,hobby,"Maria is inspired by chatting to people, volunteering, and listening to music.",0.1707985764717658,False
17,q00459,5,5,llm_00285,event,"Jon lost his job, which motivated him to start his dance studio.",0.16946580319918347,False
17,q00459,5,6,llm_01539,emotion,John was inspired to volunteer because of the foundation's passion for helping kids.,0.14201861135955882,False
17,q00459,5,7,llm_00999,goal,John wants to start a foundation and do charity work to make a positive difference.,0.11371363580385997,False
17,q00459,5,8,llm_00556,hobby,"John is inspired by his family, exercise, and spending time with friends.",0.07797741168955309,False
17,q00459,5,9,llm_01578,plan,John is considering volunteering and going into non-profit work.,0.0735540879325929,False
17,q00459,5,10,llm_00456,goal,John plans to keep pushing for kids in the community who need help.,0.0593774838265978,False
17,q00465,5,1,llm_01065,event,Tim visited a castle in the UK last Friday and found it amazing.,0.4770062115600013,False
17,q00465,5,2,llm_01670,hobby,James made sketches and notes from his castle dream.,0.2849872003825748,False
17,q00465,5,3,llm_00297,hobby,Jon is reading 'The Lean Startup' to get tips for his business.,0.26127773792793707,False
17,q00465,5,4,llm_02159,preference,Evan has a favorite spot by the beach near his home where he watches sunsets to relax.,0.1512539454643163,False
17,q00465,5,5,llm_00591,work,John served in the military in the past.,0.1238294041108244,False
17,q00465,5,6,llm_00989,goal,John has never been to Universal Studios but it's on his bucket list.,0.11556619798715563,False
17,q00465,5,7,llm_00442,goal,John is considering going into policymaking.,0.11416783746017195,False
17,q00465,5,8,llm_01032,preference,"John is fascinated by different cultures and historical architecture, and visiting castles is on his bucket list.",0.10014682264758502,False
17,q00465,5,9,llm_00908,goal,John wants to visit Harry Potter-related places in the future.,0.08817171910353694,False
17,q00465,5,10,llm_01149,hobby,John bought a book in Italy that inspires his cooking.,0.08223848710096886,False
17,q00467,5,1,llm_00443,goal,John is interested in improving education and infrastructure.,0.3894384806862305,True
17,q00467,5,2,llm_01836,family,Deborah's mother was interested in art and believed art evokes strong emotions and connects people.,0.36774423641489645,False
17,q00467,5,3,llm_01094,preference,Tim is interested in different cultures and countries.,0.26969887144700205,False
17,q00467,5,4,llm_00523,plan,John is interested in trying rock climbing as a workout.,0.21145086899497328,False
17,q00467,5,5,llm_00547,preference,John believes it's important to stand up for what he believes in.,0.19409266417443896,False
17,q00467,5,6,llm_02107,hobby,Sam is interested in trying painting as a calming hobby.,0.14403966190155068,False
17,q00467,5,7,llm_01165,preference,John is interested in basketball and believes it brings people together and creates positive impact.,0.14256682031790632,False
17,q00467,5,8,llm_00607,preference,John cares about volunteering.,0.06855775207725873,False
17,q00467,5,9,llm_00551,goal,John is passionate about improving communities through education and infrastructure.,0.06351403624301377,False
17,q00467,5,10,llm_01544,goal,John hopes to find a place where his skills and passions are a perfect match and make a positive impact.,0.060271587100143034,False
17,q00477,5,1,llm_00510,plan,John is considering adopting a rescue dog to teach his kids responsibility and compassion.,0.9102805570532165,True
17,q00477,5,2,llm_00512,relationship,Maria offered to help John with adopting a rescue dog.,0.49704643877271476,False
17,q00477,5,3,llm_00106,preference,Melanie values creating a loving and accepting environment for her kids.,0.16565664597826352,False
17,q00477,5,4,llm_00539,hobby,Maria volunteers at a shelter and recently met kids there.,0.14639714903905734,False
17,q00477,5,5,llm_00183,goal,Caroline's goal is to build her own family through adoption and provide a home for kids who haven't had one.,0.07595221962178009,False
17,q00477,5,6,llm_00585,goal,Maria is motivated to help people.,0.07555604066327054,False
17,q00477,5,7,llm_00511,hobby,Maria started volunteering at a local dog shelter once a month.,0.06494307354831991,False
