query_id,query_type,query,method,selected_method,predicted_intent,mrr,recall@1,recall@3,recall@5,first_rank
q00740,5,What does Nate do while he writes?,text_intent_router,type_aware,default_type_aware,0.14285714285714285,0.0,0.0,0.0,7
q00741,5,What does Nate do after receiving a rejection from a production company?,text_intent_router,type_aware,default_type_aware,0.007874015748031496,0.0,0.0,0.0,127
q00742,5,What does Joanna rely on for cheer and joy?,text_intent_router,type_aware,default_type_aware,0.043478260869565216,0.0,0.0,0.0,23
q00743,5,What does Nate use to remember his dog from Michigan?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q00744,5,What inspires Joanna to create music for her characters?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00745,5,What type of diet do Joanna's turtles have?,text_intent_router,keyword,keyword_heavy,0.16666666666666666,0.0,0.0,0.0,6
q00746,5,What did Nate find in old notebooks last week that prompted him to reflect on her progress as a writer?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00747,5,"What game is Joanna currently playing and recommends to others on November 7, 2022?",text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00749,5,"What is the type of game ""Xenoblade Chronicles"" that Joanna is playing?",text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00750,5,"What project is Nate working on in his notebook on November 9, 2022?",text_intent_router,type_aware,default_type_aware,0.015625,0.0,0.0,0.0,64
q00751,5,"What is Joanna creating for YouTube on 9 November, 2022?",text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00753,5,What new content is Nate creating for television?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00754,5,What did Nate take a picture of near Fort Wayne last summer?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00755,5,Why did Joanna get a third turtle?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q00756,5,What did Joanna take to the beach in Tampa?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00757,5,What does Joanna love most about having turtles?,text_intent_router,type_aware,default_type_aware,0.07142857142857142,0.0,0.0,0.0,14
q00758,1,what are John's goals with regards to his basketball career?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00759,1,What are John's goals for his career that are not related to his basketball skills?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00760,1,What items does John collect?,text_intent_router,type_aware,default_type_aware,0.14285714285714285,0.0,0.0,0.0,7
q00761,3,Would Tim enjoy reading books by C. S. Lewis or John Greene?,text_intent_router,type_aware,default_type_aware,0.008771929824561403,0.0,0.0,0.0,114
q00762,1,What books has Tim read?,text_intent_router,type_aware,default_type_aware,0.019230769230769232,0.0,0.0,0.0,52
q00763,3,"Based on Tim's collections, what is a shop that he would enjoy visiting in New York city?",text_intent_router,type_aware,default_type_aware,0.016666666666666666,0.0,0.0,0.0,60
q00764,2,In which month's game did John achieve a career-high score in points?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00765,1,Which geographical locations has Tim been to?,text_intent_router,type_aware,default_type_aware,0.02857142857142857,0.0,0.0,0.0,35
q00766,3,Which outdoor gear company likely signed up John for an endorsement deal?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00767,1,Which endorsement deals has John been offered?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00768,2,When was John in Seattle for a game?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00769,1,What sports does John like besides basketball?,text_intent_router,vector,identity_profile_vector,0.022222222222222223,0.0,0.0,0.0,45
q00770,2,What year did John start surfing?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00771,1,What does Tim do to escape reality?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00772,1,What kind of writing does Tim do?,text_intent_router,keyword,keyword_heavy,0.16666666666666666,0.0,0.0,0.0,6
q00773,3,Who is Anthony?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q00774,2,After how many weeks did Tim reconnect with the fellow Harry Potter fan from California?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00775,1,How many games has John mentioned winning?,text_intent_router,type_aware,default_type_aware,0.016129032258064516,0.0,0.0,0.0,62
q00776,1,What authors has Tim read books from?,text_intent_router,type_aware,default_type_aware,0.16666666666666666,0.0,0.0,0.0,6
q00777,3,What is a prominent charity organization that John might want to work with and why?,text_intent_router,type_aware,causal_type_aware,0.5,0.0,1.0,1.0,2
q00778,2,Which city was John in before traveling to Chicago?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00779,1,Which US cities does John mention visiting to Tim?,text_intent_router,type_aware,default_type_aware,0.03225806451612903,0.0,0.0,0.0,31
q00780,2,When did John meet with his teammates after returning from Chicago?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00781,2,When is Tim attending a book conference?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00782,2,Where was John between August 11 and August 15 2023?,text_intent_router,type_aware,default_type_aware,0.043478260869565216,0.0,0.0,0.0,23
q00783,1,What similar sports collectible do Tim and John own?,text_intent_router,type_aware,default_type_aware,0.1,0.0,0.0,0.0,10
q00784,1,Which TV series does Tim mention watching?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00785,3,Which popular time management technique does Tim use to prepare for exams?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q00786,3,Which popular music composer's tunes does Tim enjoy playing on the piano?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00787,1,What schools did John play basketball in and how many years was he with his team during high school?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00788,1,Which cities has John been to?,text_intent_router,type_aware,default_type_aware,0.125,0.0,0.0,0.0,8
q00789,2,What month did Tim plan on going to Universal Studios?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q00790,3,Which US states might Tim be in during September 2023 based on his plans of visiting Universal Studios?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00791,2,When does John plan on traveling with his team on a team trip?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00792,3,What could John do after his basketball career?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00793,1,What outdoor activities does John enjoy?,text_intent_router,vector,identity_profile_vector,0.010101010101010102,0.0,0.0,0.0,99
q00794,1,Who is Tim and John's favorite basketball player?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q00795,2,Which week did Tim visit the UK for the Harry Potter Conference?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00796,1,which country has Tim visited most frequently in his travels?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00797,2,What year did Tim go to the Smoky Mountains?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00798,2,Has Tim been to North Carolina and/or Tennesee states in the US?,text_intent_router,type_aware,default_type_aware,0.125,0.0,0.0,0.0,8
q00799,1,What kind of fiction stories does Tim write?,text_intent_router,keyword,keyword_heavy,0.008130081300813009,0.0,0.0,0.0,123
q00800,1,What has John cooked?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q00801,1,What does John like about Lebron James?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q00802,2,When did John and his wife go on a European vacation?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00803,2,Which country was Tim visiting in the second week of November?,text_intent_router,type_aware,default_type_aware,0.125,0.0,0.0,0.0,8
q00804,2,Where was Tim in the week before 16 November 2023?,text_intent_router,type_aware,default_type_aware,0.125,0.0,0.0,0.0,8
q00805,2,When did John get married at a greenhouse?,text_intent_router,type_aware,temporal_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q00806,1,When did John get an ankle injury in 2023?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q00807,1,How many times has John injured his ankle?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00808,1,Which book was John reading during his recovery from an ankle injury?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q00809,3,What kind of yoga for building core strength might John benefit from?,text_intent_router,keyword,keyword_heavy,0.5,0.0,1.0,1.0,2
q00810,1,What does John do to supplement his basketball training?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00811,3,What other exercises can help John with his basketball performance?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00812,2,When did John take a trip to the Rocky Mountains?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00813,2,When did John start playing professionally?,text_intent_router,type_aware,temporal_type_aware,0.25,0.0,0.0,1.0,4
q00814,2,When did Tim start playing the violin?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00815,1,What instruments does Tim play?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00816,2,When did John attend the Harry Potter trivia?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00817,1,Which career-high performances did John achieve in 2023?,text_intent_router,type_aware,default_type_aware,0.09090909090909091,0.0,0.0,0.0,11
q00818,2,When did John achieve a career-high assist performance?,text_intent_router,type_aware,temporal_type_aware,0.002145922746781116,0.0,0.0,0.0,466
q00819,1,What books has John read?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00820,1,What does John do to share his knowledge?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00821,2,When did John organize a basketball camp for kids?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00822,2,Which month was John in Italy?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00823,1,What fantasy movies does Tim like?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q00824,3,What is a Star Wars book that Tim might enjoy?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00825,3,What would be a good hobby related to his travel dreams for Tim to pick up?,text_intent_router,type_aware,default_type_aware,0.09090909090909091,0.0,0.0,0.0,11
q00826,2,What day did Tim get into his study abroad program?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00827,2,When will Tim leave for Ireland?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00828,3,Which Star Wars-related locations would Tim enjoy during his visit to Ireland?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00829,4,"Which team did John sign with on 21 May, 2023?",text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00830,4,What is John's position on the team he signed with?,text_intent_router,type_aware,default_type_aware,0.09090909090909091,0.0,0.0,0.0,11
q00831,4,What challenge did John encounter during pre-season training?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q00832,4,What aspects of the Harry Potter universe will be discussed in John's fan project collaborations?,text_intent_router,keyword,keyword_heavy,0.5,0.0,1.0,1.0,2
q00833,4,What forum did Tim join recently?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00834,4,What kind of picture did Tim share as part of their Harry Potter book collection?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q00835,4,What was the highest number of points John scored in a game recently?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00836,4,What did John celebrate at a restaurant with teammates?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q00837,4,What kind of deals did John sign with Nike and Gatorade?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q00838,4,Which city is John excited to have a game at?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q00839,4,How long has John been surfing?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00841,4,What kind of articles has Tim been writing about for the online magazine?,text_intent_router,keyword,keyword_heavy,0.25,0.0,0.0,1.0,4
q00842,4,Which two fantasy novels does Tim particularly enjoy writing about?,text_intent_router,type_aware,default_type_aware,0.125,0.0,0.0,0.0,8
q00843,4,What did Anthony and John end up playing during the charity event?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00844,4,What did John share with the person he skyped about?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q00845,4,How did John describe the team bond?,text_intent_router,type_aware,causal_type_aware,0.06666666666666667,0.0,0.0,0.0,15
q00846,4,How did John get introduced to basketball?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q00847,4,What is John's number one goal in his basketball career?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00848,4,What organization is John teaming up with for his charity work?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00849,4,When did John meet back up with his teammates after his trip in August 2023?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q00850,4,What did John's teammates give him when they met on Aug 15th?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q00851,4,Why did John's teammates sign the basketball they gave him?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q00852,4,What is the main intention behind Tim wanting to attend the book conference?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q00853,4,What new activity has Tim started learning in August 2023?,text_intent_router,vector,identity_profile_vector,0.5,0.0,1.0,1.0,2
q00854,4,Which movie's theme is Tim's favorite to play on the piano?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q00855,4,"What special memory does ""Harry Potter and the Philosopher's Stone"" bring to Tim?",text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
