query_id,query_type,method,selected_method,mrr,recall@1,recall@3,recall@5,first_rank,query,predicted_intent
q00779,1,type_aware,type_aware,0.03225806451612903,0.0,0.0,0.0,31,Which US cities does John mention visiting to Tim?,fixed_baseline
q00780,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John meet with his teammates after returning from Chicago?,fixed_baseline
q00781,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When is Tim attending a book conference?,fixed_baseline
q00782,2,type_aware,type_aware,0.043478260869565216,0.0,0.0,0.0,23,Where was John between August 11 and August 15 2023?,fixed_baseline
q00783,1,type_aware,type_aware,0.1,0.0,0.0,0.0,10,What similar sports collectible do Tim and John own?,fixed_baseline
q00784,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Which TV series does Tim mention watching?,fixed_baseline
q00785,3,type_aware,type_aware,0.5,0.0,1.0,1.0,2,Which popular time management technique does Tim use to prepare for exams?,fixed_baseline
q00786,3,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Which popular music composer's tunes does Tim enjoy playing on the piano?,fixed_baseline
q00787,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What schools did John play basketball in and how many years was he with his team during high school?,fixed_baseline
q00788,1,type_aware,type_aware,0.125,0.0,0.0,0.0,8,Which cities has John been to?,fixed_baseline
q00789,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What month did Tim plan on going to Universal Studios?,fixed_baseline
q00790,3,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Which US states might Tim be in during September 2023 based on his plans of visiting Universal Studios?,fixed_baseline
q00791,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When does John plan on traveling with his team on a team trip?,fixed_baseline
q00792,3,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What could John do after his basketball career?,fixed_baseline
q00793,1,type_aware,type_aware,0.018867924528301886,0.0,0.0,0.0,53,What outdoor activities does John enjoy?,fixed_baseline
q00794,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Who is Tim and John's favorite basketball player?,fixed_baseline
q00795,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Which week did Tim visit the UK for the Harry Potter Conference?,fixed_baseline
q00796,1,type_aware,type_aware,0.5,0.0,1.0,1.0,2,which country has Tim visited most frequently in his travels?,fixed_baseline
q00797,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What year did Tim go to the Smoky Mountains?,fixed_baseline
q00798,2,type_aware,type_aware,0.125,0.0,0.0,0.0,8,Has Tim been to North Carolina and/or Tennesee states in the US?,fixed_baseline
q00799,1,type_aware,type_aware,0.038461538461538464,0.0,0.0,0.0,26,What kind of fiction stories does Tim write?,fixed_baseline
q00800,1,type_aware,type_aware,0.25,0.0,0.0,1.0,4,What has John cooked?,fixed_baseline
q00801,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What does John like about Lebron James?,fixed_baseline
q00802,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John and his wife go on a European vacation?,fixed_baseline
q00803,2,type_aware,type_aware,0.125,0.0,0.0,0.0,8,Which country was Tim visiting in the second week of November?,fixed_baseline
q00804,2,type_aware,type_aware,0.125,0.0,0.0,0.0,8,Where was Tim in the week before 16 November 2023?,fixed_baseline
q00805,2,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,When did John get married at a greenhouse?,fixed_baseline
q00806,1,type_aware,type_aware,0.5,0.0,1.0,1.0,2,When did John get an ankle injury in 2023?,fixed_baseline
q00807,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How many times has John injured his ankle?,fixed_baseline
q00808,1,type_aware,type_aware,0.25,0.0,0.0,1.0,4,Which book was John reading during his recovery from an ankle injury?,fixed_baseline
q00809,3,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What kind of yoga for building core strength might John benefit from?,fixed_baseline
q00810,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What does John do to supplement his basketball training?,fixed_baseline
q00811,3,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What other exercises can help John with his basketball performance?,fixed_baseline
q00812,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John take a trip to the Rocky Mountains?,fixed_baseline
q00813,2,type_aware,type_aware,0.25,0.0,0.0,1.0,4,When did John start playing professionally?,fixed_baseline
q00814,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did Tim start playing the violin?,fixed_baseline
q00815,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What instruments does Tim play?,fixed_baseline
q00816,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John attend the Harry Potter trivia?,fixed_baseline
q00817,1,type_aware,type_aware,0.09090909090909091,0.0,0.0,0.0,11,Which career-high performances did John achieve in 2023?,fixed_baseline
q00818,2,type_aware,type_aware,0.002145922746781116,0.0,0.0,0.0,466,When did John achieve a career-high assist performance?,fixed_baseline
q00819,1,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What books has John read?,fixed_baseline
q00820,1,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What does John do to share his knowledge?,fixed_baseline
q00821,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John organize a basketball camp for kids?,fixed_baseline
q00822,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Which month was John in Italy?,fixed_baseline
q00823,1,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What fantasy movies does Tim like?,fixed_baseline
q00824,3,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What is a Star Wars book that Tim might enjoy?,fixed_baseline
q00825,3,type_aware,type_aware,0.09090909090909091,0.0,0.0,0.0,11,What would be a good hobby related to his travel dreams for Tim to pick up?,fixed_baseline
q00826,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What day did Tim get into his study abroad program?,fixed_baseline
q00827,2,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When will Tim leave for Ireland?,fixed_baseline
q00828,3,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Which Star Wars-related locations would Tim enjoy during his visit to Ireland?,fixed_baseline
q00829,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,"Which team did John sign with on 21 May, 2023?",fixed_baseline
q00830,4,type_aware,type_aware,0.09090909090909091,0.0,0.0,0.0,11,What is John's position on the team he signed with?,fixed_baseline
q00831,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What challenge did John encounter during pre-season training?,fixed_baseline
q00832,4,type_aware,type_aware,0.25,0.0,0.0,1.0,4,What aspects of the Harry Potter universe will be discussed in John's fan project collaborations?,fixed_baseline
q00833,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What forum did Tim join recently?,fixed_baseline
q00834,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What kind of picture did Tim share as part of their Harry Potter book collection?,fixed_baseline
q00835,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What was the highest number of points John scored in a game recently?,fixed_baseline
q00836,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What did John celebrate at a restaurant with teammates?,fixed_baseline
q00837,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What kind of deals did John sign with Nike and Gatorade?,fixed_baseline
q00838,4,type_aware,type_aware,0.25,0.0,0.0,1.0,4,Which city is John excited to have a game at?,fixed_baseline
q00839,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How long has John been surfing?,fixed_baseline
q00841,4,type_aware,type_aware,0.25,0.0,0.0,1.0,4,What kind of articles has Tim been writing about for the online magazine?,fixed_baseline
q00842,4,type_aware,type_aware,0.125,0.0,0.0,0.0,8,Which two fantasy novels does Tim particularly enjoy writing about?,fixed_baseline
q00843,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did Anthony and John end up playing during the charity event?,fixed_baseline
q00844,4,type_aware,type_aware,0.25,0.0,0.0,1.0,4,What did John share with the person he skyped about?,fixed_baseline
q00845,4,type_aware,type_aware,0.06666666666666667,0.0,0.0,0.0,15,How did John describe the team bond?,fixed_baseline
q00846,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How did John get introduced to basketball?,fixed_baseline
q00847,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What is John's number one goal in his basketball career?,fixed_baseline
q00848,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What organization is John teaming up with for his charity work?,fixed_baseline
q00849,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,When did John meet back up with his teammates after his trip in August 2023?,fixed_baseline
q00850,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What did John's teammates give him when they met on Aug 15th?,fixed_baseline
q00851,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Why did John's teammates sign the basketball they gave him?,fixed_baseline
q00852,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What is the main intention behind Tim wanting to attend the book conference?,fixed_baseline
q00853,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What new activity has Tim started learning in August 2023?,fixed_baseline
q00854,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Which movie's theme is Tim's favorite to play on the piano?,fixed_baseline
q00855,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,"What special memory does ""Harry Potter and the Philosopher's Stone"" bring to Tim?",fixed_baseline
q00856,4,type_aware,type_aware,0.25,0.0,0.0,1.0,4,Which movie does Tim mention they enjoy watching during Thanksgiving?,fixed_baseline
q00857,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What tradition does Tim mention they love during Thanksgiving?,fixed_baseline
q00858,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,How long did John and his high school basketball teammates play together?,fixed_baseline
q00859,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How was John's experience in New York City?,fixed_baseline
q00861,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What kind of soup did John make recently?,fixed_baseline
q00862,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What spice did John add to the soup for flavor?,fixed_baseline
q00863,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What is Tim excited to see at Universal Studios?,fixed_baseline
q00864,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Where are John and his teammates planning to explore on a team trip?,fixed_baseline
q00866,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What does John want to do after his basketball career?,fixed_baseline
q00868,4,type_aware,type_aware,0.1,0.0,0.0,0.0,10,What book recommendation did Tim give to John for the trip?,fixed_baseline
q00869,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What type of venue did John and his girlfriend choose for their wedding ceremony?,fixed_baseline
q00870,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What was the setting for John and his wife's first dance?,fixed_baseline
q00872,4,type_aware,type_aware,0.05555555555555555,0.0,0.0,0.0,18,What passion does Tim mention connects him with people from all over the world?,fixed_baseline
q00873,4,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,How does John describe the game season for his team?,fixed_baseline
q00876,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What did John's team win at the end of the season?,fixed_baseline
q00877,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Where did Tim capture the photography of the sunset over the mountain range?,fixed_baseline
q00879,4,type_aware,type_aware,0.2,0.0,0.0,1.0,5,What does John find rewarding about mentoring the younger players?,fixed_baseline
q00880,4,type_aware,type_aware,0.01282051282051282,0.0,0.0,0.0,78,What has John been able to help the younger players achieve?,fixed_baseline
q00881,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What genre is the novel that Tim is writing?,fixed_baseline
q00882,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,Who is one of Tim's sources of inspiration for writing?,fixed_baseline
q00883,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What J.K. Rowling quote does Tim resonate with?,fixed_baseline
q00884,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What does John write on the whiteboard to help him stay motivated?,fixed_baseline
q00885,4,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,What hobby is a therapy for John when away from the court?,fixed_baseline
q00886,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What type of meal does John often cook using a slow cooker?,fixed_baseline
q00887,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How will John share the honey garlic chicken recipe with the other person?,fixed_baseline
q00888,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,"What was Tim's huge writing issue last week,as mentioned on November 6, 2023?",fixed_baseline
q00889,4,type_aware,type_aware,0.07692307692307693,0.0,0.0,0.0,13,What does Tim have that serves as a reminder of hard work and is his prized possession?,fixed_baseline
q00890,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,Why do Tim and John find LeBron inspiring?,fixed_baseline
q00891,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How did John describe the views during their road trip out on the European coastline?,fixed_baseline
q00892,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,"What is one of Tim's favorite fantasy TV shows, as mentioned on November 11, 2023?",fixed_baseline
q00893,4,type_aware,type_aware,0.007352941176470588,0.0,0.0,0.0,136,How does Tim stay motivated during difficult study sessions?,fixed_baseline
q00894,4,type_aware,type_aware,0.014084507042253521,0.0,0.0,0.0,71,"What did Tim say about his injury on 16 November, 2023?",fixed_baseline
q00895,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,"What was the setback Tim faced in his writing project on 21 November, 2023?",fixed_baseline
q00896,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How did John overcome his ankle injury from last season?,fixed_baseline
q00897,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What motivated Tim to keep pushing himself to get better in writing and reading?,fixed_baseline
q00898,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How did John overcome a mistake he made during a big game in basketball?,fixed_baseline
q00899,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What book did John recently finish rereading that left him feeling inspired and hopeful about following dreams?,fixed_baseline
q00900,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,"How did ""The Alchemist"" impact John's perspective on following dreams?",fixed_baseline
q00901,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What is John trying out to improve his strength and flexibility after recovery from ankle injury?,fixed_baseline
q00902,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,How long does John usually hold the yoga pose he shared with Tim?,fixed_baseline
q00903,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,"Where was the forest picture shared by John on December 1,2023 taken?",fixed_baseline
q00905,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What instrument is Tim learning to play in December 2023?,fixed_baseline
q00906,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,"How long has Tim been playing the piano for, as of December 2023?",fixed_baseline
q00907,4,type_aware,type_aware,0.08333333333333333,0.0,0.0,0.0,12,"What book did Tim just finish reading on 8th December, 2023?",fixed_baseline
q00908,4,type_aware,type_aware,0.018867924528301886,0.0,0.0,0.0,53,"Which book did Tim recommend to John as a good story on 8th December, 2023?",fixed_baseline
q00909,4,type_aware,type_aware,0.018867924528301886,0.0,0.0,0.0,53,"What is the topic of discussion between John and Tim on 11 December, 2023?",fixed_baseline
q00910,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What kind of game did John have a career-high in assists in?,fixed_baseline
q00911,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What was John's way of dealing with doubts and stress when he was younger?,fixed_baseline
q00912,4,type_aware,type_aware,0.006289308176100629,0.0,0.0,0.0,159,How did John feel about the atmosphere during the big game against the rival team?,fixed_baseline
q00913,4,type_aware,type_aware,0.09090909090909091,0.0,0.0,0.0,11,How did John feel after being able to jog without pain?,fixed_baseline
q00914,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What kind of deal did John get in December?,fixed_baseline
q00915,4,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,Where was the photoshoot done for John's gear deal?,fixed_baseline
q00916,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,In which area has John's team seen the most growth during training?,fixed_baseline
q00917,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What type of seminars is John conducting?,fixed_baseline
q00918,4,type_aware,type_aware,0.018867924528301886,0.0,0.0,0.0,53,What activity did Tim do after reading the stories about the Himalayan trek?,fixed_baseline
q00919,4,type_aware,type_aware,0.5,0.0,1.0,1.0,2,What is one cause that John supports with his influence and resources?,fixed_baseline
q00920,4,type_aware,type_aware,1.0,1.0,1.0,1.0,1,What new fantasy TV series is Tim excited about?,fixed_baseline
q00921,4,type_aware,type_aware,0.3333333333333333,0.0,1.0,1.0,3,Which language is Tim learning?,fixed_baseline
